EVENT_DATE,EVENT_TYPE,COUNTRY,LOCATION,LATITUDE,LONGITUDE,FATALITIES
19-Feb-22,Explosions/Remote violence,Ukraine,Obozne,48.732,39.31,0
19-Feb-22,Explosions/Remote violence,Ukraine,Logvinovo,48.38,38.347,0
19-Feb-22,Explosions/Remote violence,Ukraine,Khrystove,48.729,39.34,0
19-Feb-22,Explosions/Remote violence,Ukraine,Metalist,48.623,39.282,0
19-Feb-22,Explosions/Remote violence,Ukraine,Debaltseve,48.337,38.405,0
19-Feb-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
19-Feb-22,Explosions/Remote violence,Ukraine,Komisarivka,48.47,39.502,0
19-Feb-22,Explosions/Remote violence,Ukraine,Krasnyi Lyman,48.727,38.968,0
19-Feb-22,Explosions/Remote violence,Ukraine,Vesela Hora,48.707,39.262,0
19-Feb-22,Explosions/Remote violence,Ukraine,Sokilnyky,48.748,38.869,0
19-Feb-22,Explosions/Remote violence,Ukraine,Zhovte,48.648,39.112,0
19-Feb-22,Explosions/Remote violence,Ukraine,Kalynivka,48.34,38.324,0
19-Feb-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
19-Feb-22,Explosions/Remote violence,Ukraine,Veselogorovka,48.473,38.457,0
19-Feb-22,Explosions/Remote violence,Ukraine,Shyshkove,48.644,39.218,0
19-Feb-22,Explosions/Remote violence,Ukraine,Sanzharivka,48.438,38.426,0
19-Feb-22,Battles,Ukraine,Abakumov Mine,47.995,37.631,0
19-Feb-22,Explosions/Remote violence,Ukraine,Nova Marivka,47.45,37.942,0
19-Feb-22,Explosions/Remote violence,Ukraine,Mineralne,48.1,37.825,0
19-Feb-22,Battles,Ukraine,Horlivka,48.313,38.042,0
19-Feb-22,Explosions/Remote violence,Ukraine,Verhunskyi Rozyizd,48.641,39.404,0
19-Feb-22,Explosions/Remote violence,Ukraine,Khriaschuvate,48.519,39.428,0
19-Feb-22,Explosions/Remote violence,Ukraine,Komsomolets,48.338,37.975,0
19-Feb-22,Explosions/Remote violence,Ukraine,Donetsk Filtration Station,48.133,37.808,0
19-Feb-22,Explosions/Remote violence,Ukraine,Zernove,47.404,38.098,0
19-Feb-22,Explosions/Remote violence,Ukraine,Lebedynske,47.127,37.753,0
19-Feb-22,Explosions/Remote violence,Ukraine,Sabivka,48.588,39.146,0
19-Feb-22,Explosions/Remote violence,Ukraine,Kreminets,47.917,37.618,0
19-Feb-22,Battles,Ukraine,Donetsk - Kirovskyi,47.968,37.548,0
19-Feb-22,Explosions/Remote violence,Ukraine,Katerynivka,48.669,38.485,0
19-Feb-22,Explosions/Remote violence,Ukraine,Molodizhne,48.643,38.477,0
19-Feb-22,Explosions/Remote violence,Ukraine,Kalynove-Borshchuvate,48.62,38.492,0
19-Feb-22,Explosions/Remote violence,Ukraine,Yakovlivka,48.09,37.825,0
19-Feb-22,Explosions/Remote violence,Ukraine,Krasnohorivka,48.006,37.51,0
19-Feb-22,Battles,Ukraine,Chervonyi Yar,48.654,39.405,0
19-Feb-22,Explosions/Remote violence,Ukraine,Pivnichne,48.398,37.917,0
19-Feb-22,Battles,Ukraine,Pamyatnik knyazyu Igoryu,48.622,39.499,0
19-Feb-22,Explosions/Remote violence,Ukraine,Troitske,48.534,38.4,0
19-Feb-22,Explosions/Remote violence,Ukraine,Pryvitne,48.663,39.31,0
19-Feb-22,Battles,Ukraine,Trudovskiye,47.945,37.547,0
19-Feb-22,Explosions/Remote violence,Ukraine,Mayorsk,48.38,38.007,0
19-Feb-22,Explosions/Remote violence,Ukraine,Almazna,48.52,38.58,0
19-Feb-22,Explosions/Remote violence,Ukraine,Serhiivka,47.13,37.836,0
19-Feb-22,Explosions/Remote violence,Ukraine,Fabrychne,48.484,39.321,0
19-Feb-22,Explosions/Remote violence,Ukraine,Bohuslavske,48.648,38.421,0
19-Feb-22,Explosions/Remote violence,Ukraine,Veselenke,48.618,39.449,0
19-Feb-22,Explosions/Remote violence,Ukraine,Zolote-1,48.711,38.507,0
19-Feb-22,Battles,Ukraine,Bohdanivka,47.63,37.756,0
19-Feb-22,Explosions/Remote violence,Ukraine,Sarabash,47.761,37.791,0
19-Feb-22,Explosions/Remote violence,Ukraine,Styla,47.694,37.837,0
19-Feb-22,Explosions/Remote violence,Ukraine,Novohnativka,47.643,37.695,0
19-Feb-22,Explosions/Remote violence,Ukraine,Novotroitske,47.716,37.592,2
19-Feb-22,Explosions/Remote violence,Ukraine,Mykolaivka,47.654,37.679,0
19-Feb-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
20-Feb-22,Explosions/Remote violence,Ukraine,Luhanske,48.431,38.255,0
20-Feb-22,Explosions/Remote violence,Ukraine,Spartak,48.079,37.764,0
20-Feb-22,Explosions/Remote violence,Ukraine,Yakovlivka,48.09,37.825,0
20-Feb-22,Protests,Ukraine,Kyiv,50.45,30.522,0
20-Feb-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
20-Feb-22,Explosions/Remote violence,Ukraine,Kalinovo,48.569,38.525,2
20-Feb-22,Explosions/Remote violence,Ukraine,Molodizhne,48.643,38.477,0
20-Feb-22,Explosions/Remote violence,Ukraine,Pryvitne,48.663,39.31,0
20-Feb-22,Explosions/Remote violence,Ukraine,Raivka,48.685,39.181,0
20-Feb-22,Explosions/Remote violence,Ukraine,Novotoshkivske,48.723,38.635,0
20-Feb-22,Explosions/Remote violence,Ukraine,Zholobok,48.715,38.7,0
20-Feb-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
20-Feb-22,Protests,Ukraine,Odesa,46.464,30.739,0
20-Feb-22,Protests,Ukraine,Zaporizhia,47.848,35.16,0
20-Feb-22,Protests,Ukraine,Bakhchysarai,44.751,33.864,0
20-Feb-22,Protests,Ukraine,Lviv,49.841,24.03,0
20-Feb-22,Explosions/Remote violence,Ukraine,Petrivske,47.382,37.962,0
20-Feb-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
20-Feb-22,Explosions/Remote violence,Ukraine,Novolaspa,47.573,37.878,0
20-Feb-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
20-Feb-22,Explosions/Remote violence,Ukraine,Dokuchaevsk,47.749,37.678,0
20-Feb-22,Explosions/Remote violence,Ukraine,Uzhivka,47.145,37.856,0
20-Feb-22,Explosions/Remote violence,Ukraine,Mine 6/7,48.377,37.964,0
20-Feb-22,Explosions/Remote violence,Ukraine,Elenovka,47.83,37.647,0
20-Feb-22,Explosions/Remote violence,Ukraine,Bairak,48.316,38.132,0
20-Feb-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
20-Feb-22,Explosions/Remote violence,Ukraine,Shakhta Trudovskaya,47.951,37.549,0
20-Feb-22,Explosions/Remote violence,Ukraine,Nova Marivka,47.45,37.942,0
20-Feb-22,Explosions/Remote violence,Ukraine,Vasylivka,48.172,37.86,0
20-Feb-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
20-Feb-22,Explosions/Remote violence,Ukraine,Azov,47.154,37.862,0
20-Feb-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
20-Feb-22,Explosions/Remote violence,Ukraine,Zayichenko,47.181,37.861,0
